Anogam_AGAP006018-RA Anogam_AGAP006018 3285
Anogam_AGAP006019-RA Anogam_AGAP006019 1844
Anogam_AGAP007670-RB Anogam_AGAP007670 744
Anogam_AGAP007671-RA Anogam_AGAP007671 871
Anogam_AGAP007630-RA Anogam_AGAP007630 239
Anogam_AGAP007672-RA Anogam_AGAP007672 1660
Anogam_AGAP007631-RA Anogam_AGAP007631 3357
Anogam_AGAP004790-RA Anogam_AGAP004790 151
Anogam_AGAP007673-RA Anogam_AGAP007673 313
Anogam_AGAP007632-RA Anogam_AGAP007632 918
Anogam_AGAP004791-RA Anogam_AGAP004791 973
Anogam_AGAP004750-RA Anogam_AGAP004750 3428
Anogam_AGAP007674-RB Anogam_AGAP007674 1024
Anogam_AGAP007633-RD Anogam_AGAP007633 1390
Anogam_AGAP004792-RB Anogam_AGAP004792 1417
Anogam_AGAP004751-RA Anogam_AGAP004751 3760
Anogam_AGAP004710-RA Anogam_AGAP004710 169
Anogam_AGAP007675-RA Anogam_AGAP007675 13823
Anogam_AGAP007634-RA Anogam_AGAP007634 1140
Anogam_AGAP004793-RA Anogam_AGAP004793 1458
Anogam_AGAP004752-RA Anogam_AGAP004752 707
Anogam_AGAP004711-RA Anogam_AGAP004711 1841
Anogam_AGAP007676-RA Anogam_AGAP007676 2624
Anogam_AGAP007635-RA Anogam_AGAP007635 770
Anogam_AGAP007361-RA Anogam_AGAP007361 2351
Anogam_AGAP007320-RA Anogam_AGAP007320 455
Anogam_AGAP004794-RA Anogam_AGAP004794 1195
Anogam_AGAP004753-RA Anogam_AGAP004753 1161
Anogam_AGAP004712-RA Anogam_AGAP004712 550
Anogam_AGAP007677-RA Anogam_AGAP007677 2596
Anogam_AGAP007636-RA Anogam_AGAP007636 3424
Anogam_AGAP007362-RA Anogam_AGAP007362 564
Anogam_AGAP007321-RA Anogam_AGAP007321 446
Anogam_AGAP004795-RA Anogam_AGAP004795 1910
Anogam_AGAP004754-RA Anogam_AGAP004754 1289
Anogam_AGAP004713-RA Anogam_AGAP004713 388
Anogam_AGAP007678-RA Anogam_AGAP007678 1066
Anogam_AGAP007637-RA Anogam_AGAP007637 1714
Anogam_AGAP007363-RA Anogam_AGAP007363 541
Anogam_AGAP007322-RA Anogam_AGAP007322 518
Anogam_AGAP004755-RA Anogam_AGAP004755 1189
Anogam_AGAP004714-RA Anogam_AGAP004714 1467
Anogam_AGAP007679-RA Anogam_AGAP007679 599
Anogam_AGAP007638-RA Anogam_AGAP007638 1920
Anogam_AGAP007364-RA Anogam_AGAP007364 1077
Anogam_AGAP007323-RA Anogam_AGAP007323 473
Anogam_AGAP007090-RA Anogam_AGAP007090 1129
Anogam_AGAP004797-RA Anogam_AGAP004797 785
Anogam_AGAP004756-RA Anogam_AGAP004756 1231
Anogam_AGAP004715-RA Anogam_AGAP004715 2770
Anogam_AGAP007639-RA Anogam_AGAP007639 875
Anogam_AGAP007365-RA Anogam_AGAP007365 1823
Anogam_AGAP007324-RA Anogam_AGAP007324 360
Anogam_AGAP007091-RA Anogam_AGAP007091 362
Anogam_AGAP007050-RA Anogam_AGAP007050 1955
Anogam_AGAP004798-RA Anogam_AGAP004798 2844
Anogam_AGAP004757-RA Anogam_AGAP004757 1027
Anogam_AGAP004716-RA Anogam_AGAP004716 1361
Anogam_AGAP007366-RB Anogam_AGAP007366 305
Anogam_AGAP007325-RA Anogam_AGAP007325 396
Anogam_AGAP007092-RA Anogam_AGAP007092 5401
Anogam_AGAP007051-RA Anogam_AGAP007051 1296
Anogam_AGAP007010-RA Anogam_AGAP007010 4911
Anogam_AGAP004799-RA Anogam_AGAP004799 514
Anogam_AGAP004758-RC Anogam_AGAP004758 1354
Anogam_AGAP004717-RB Anogam_AGAP004717 1554
Anogam_AGAP007367-RA Anogam_AGAP007367 1990
Anogam_AGAP007326-RA Anogam_AGAP007326 801
Anogam_AGAP007093-RA Anogam_AGAP007093 1744
Anogam_AGAP007052-RA Anogam_AGAP007052 1379
Anogam_AGAP004759-RA Anogam_AGAP004759 686
Anogam_AGAP004718-RA Anogam_AGAP004718 1166
Anogam_AGAP007368-RA Anogam_AGAP007368 3877
Anogam_AGAP007327-RA Anogam_AGAP007327 2279
Anogam_AGAP007094-RA Anogam_AGAP007094 1358
Anogam_AGAP007053-RA Anogam_AGAP007053 1256
Anogam_AGAP007012-RA Anogam_AGAP007012 2476
Anogam_AGAP004719-RA Anogam_AGAP004719 1068
Anogam_AGAP029046-RA Anogam_AGAP029046 415
Anogam_AGAP007369-RA Anogam_AGAP007369 820
Anogam_AGAP007095-RA Anogam_AGAP007095 1761
Anogam_AGAP007054-RA Anogam_AGAP007054 1738
Anogam_AGAP007013-RA Anogam_AGAP007013 257
Anogam_AGAP007096-RA Anogam_AGAP007096 659
Anogam_AGAP007055-RA Anogam_AGAP007055 1750
Anogam_AGAP007014-RA Anogam_AGAP007014 1416
Anogam_AGAP007097-RA Anogam_AGAP007097 1065
Anogam_AGAP007056-RA Anogam_AGAP007056 226
Anogam_AGAP007015-RA Anogam_AGAP007015 1488
Anogam_AGAP007098-RA Anogam_AGAP007098 997
Anogam_AGAP007057-RA Anogam_AGAP007057 1716
Anogam_AGAP007016-RA Anogam_AGAP007016 1488
Anogam_AGAP007099-RA Anogam_AGAP007099 5883
Anogam_AGAP007058-RA Anogam_AGAP007058 902
Anogam_AGAP007017-RA Anogam_AGAP007017 1499
Anogam_AGAP007059-RA Anogam_AGAP007059 3295
Anogam_AGAP007018-RA Anogam_AGAP007018 1455
Anogam_AGAP007019-RA Anogam_AGAP007019 3554
Anogam_AGAP005790-RA Anogam_AGAP005790 755
Anogam_AGAP005791-RA Anogam_AGAP005791 746
Anogam_AGAP005750-RA Anogam_AGAP005750 1556
Anogam_AGAP005792-RA Anogam_AGAP005792 755
Anogam_AGAP005751-RA Anogam_AGAP005751 1557
Anogam_AGAP005710-RA Anogam_AGAP005710 2826
Anogam_AGAP005793-RA Anogam_AGAP005793 910
Anogam_AGAP005752-RA Anogam_AGAP005752 1590
Anogam_AGAP005711-RA Anogam_AGAP005711 3087
Anogam_AGAP005794-RA Anogam_AGAP005794 1167
Anogam_AGAP005753-RA Anogam_AGAP005753 1555
Anogam_AGAP005712-RB Anogam_AGAP005712 1343
Anogam_AGAP005795-RA Anogam_AGAP005795 2128
Anogam_AGAP005754-RA Anogam_AGAP005754 1626
Anogam_AGAP005713-RA Anogam_AGAP005713 2011
Anogam_AGAP005480-RA Anogam_AGAP005480 1651
Anogam_AGAP005796-RA Anogam_AGAP005796 4002
Anogam_AGAP005755-RB Anogam_AGAP005755 1462
Anogam_AGAP005714-RA Anogam_AGAP005714 4850
Anogam_AGAP005481-RA Anogam_AGAP005481 1471
Anogam_AGAP005440-RA Anogam_AGAP005440 3035
Anogam_AGAP005797-RA Anogam_AGAP005797 1125
Anogam_AGAP005756-RA Anogam_AGAP005756 1736
Anogam_AGAP005715-RA Anogam_AGAP005715 1553
Anogam_AGAP005482-RA Anogam_AGAP005482 1105
Anogam_AGAP005400-RA Anogam_AGAP005400 1056
Anogam_AGAP005757-RA Anogam_AGAP005757 1762
Anogam_AGAP005716-RA Anogam_AGAP005716 1725
Anogam_AGAP005483-RA Anogam_AGAP005483 1645
Anogam_AGAP005401-RA Anogam_AGAP005401 1556
Anogam_AGAP005799-RB Anogam_AGAP005799 1816
Anogam_AGAP005758-RA Anogam_AGAP005758 1774
Anogam_AGAP005717-RA Anogam_AGAP005717 2542
Anogam_AGAP005484-RA Anogam_AGAP005484 1452
Anogam_AGAP005402-RA Anogam_AGAP005402 420
Anogam_AGAP005759-RA Anogam_AGAP005759 1332
Anogam_AGAP005718-RA Anogam_AGAP005718 1454
Anogam_AGAP005485-RA Anogam_AGAP005485 1243
Anogam_AGAP005444-RA Anogam_AGAP005444 305
Anogam_AGAP005170-RA Anogam_AGAP005170 1889
Anogam_AGAP005719-RA Anogam_AGAP005719 2632
Anogam_AGAP005486-RA Anogam_AGAP005486 683
Anogam_AGAP005445-RA Anogam_AGAP005445 578
Anogam_AGAP005404-RA Anogam_AGAP005404 1575
Anogam_AGAP005171-RA Anogam_AGAP005171 634
Anogam_AGAP005130-RA Anogam_AGAP005130 1593
Anogam_AGAP005487-RA Anogam_AGAP005487 246
Anogam_AGAP005446-RA Anogam_AGAP005446 1043
Anogam_AGAP005405-RA Anogam_AGAP005405 2469
Anogam_AGAP005172-RA Anogam_AGAP005172 1108
Anogam_AGAP005131-RA Anogam_AGAP005131 392
Anogam_AGAP005447-RA Anogam_AGAP005447 1156
Anogam_AGAP005406-RA Anogam_AGAP005406 2350
Anogam_AGAP005173-RA Anogam_AGAP005173 1982
Anogam_AGAP005132-RA Anogam_AGAP005132 443
Anogam_AGAP005448-RA Anogam_AGAP005448 2459
Anogam_AGAP005407-RA Anogam_AGAP005407 1513
Anogam_AGAP005174-RA Anogam_AGAP005174 1076
Anogam_AGAP005133-RA Anogam_AGAP005133 3191
Anogam_AGAP005449-RA Anogam_AGAP005449 2623
Anogam_AGAP005408-RA Anogam_AGAP005408 1174
Anogam_AGAP005175-RB Anogam_AGAP005175 6962
Anogam_AGAP005134-RA Anogam_AGAP005134 1652
Anogam_AGAP005409-RA Anogam_AGAP005409 712
Anogam_AGAP005176-RA Anogam_AGAP005176 1411
Anogam_AGAP005135-RA Anogam_AGAP005135 5868
Anogam_AGAP005177-RA Anogam_AGAP005177 1016
Anogam_AGAP005136-RA Anogam_AGAP005136 285
Anogam_AGAP005178-RA Anogam_AGAP005178 1053
Anogam_AGAP005137-RA Anogam_AGAP005137 1294
Anogam_AGAP005179-RA Anogam_AGAP005179 471
Anogam_AGAP005138-RA Anogam_AGAP005138 1367
Anogam_AGAP005139-RA Anogam_AGAP005139 2508
Anogam_AGAP006790-RA Anogam_AGAP006790 1002
Anogam_AGAP006791-RA Anogam_AGAP006791 2392
Anogam_AGAP006792-RA Anogam_AGAP006792 632
Anogam_AGAP006710-RA Anogam_AGAP006710 774
Anogam_AGAP006793-RA Anogam_AGAP006793 625
Anogam_AGAP006711-RA Anogam_AGAP006711 774
Anogam_AGAP006794-RA Anogam_AGAP006794 2449
Anogam_AGAP006712-RA Anogam_AGAP006712 1201
Anogam_AGAP028431-RA Anogam_AGAP028431 312
Anogam_AGAP006795-RA Anogam_AGAP006795 460
Anogam_AGAP006713-RB Anogam_AGAP006713 1199
Anogam_AGAP006480-RA Anogam_AGAP006480 318
Anogam_AGAP028432-RA Anogam_AGAP028432 3661
Anogam_AGAP006796-RA Anogam_AGAP006796 244
Anogam_AGAP006755-RA Anogam_AGAP006755 1299
Anogam_AGAP006714-RA Anogam_AGAP006714 1801
Anogam_AGAP006481-RA Anogam_AGAP006481 2765
Anogam_AGAP006440-RA Anogam_AGAP006440 1736
Anogam_AGAP028433-RA Anogam_AGAP028433 13831
Anogam_AGAP013037-RA Anogam_AGAP013037 1392
Anogam_AGAP006797-RA Anogam_AGAP006797 1966
Anogam_AGAP006756-RA Anogam_AGAP006756 3013
Anogam_AGAP006715-RA Anogam_AGAP006715 1652
Anogam_AGAP006482-RA Anogam_AGAP006482 772
Anogam_AGAP006441-RA Anogam_AGAP006441 1018
Anogam_AGAP006400-RA Anogam_AGAP006400 1572
Anogam_AGAP028434-RA Anogam_AGAP028434 1205
Anogam_AGAP006798-RA Anogam_AGAP006798 812
Anogam_AGAP006757-RA Anogam_AGAP006757 1025
Anogam_AGAP006716-RA Anogam_AGAP006716 1221
Anogam_AGAP006483-RA Anogam_AGAP006483 1473
Anogam_AGAP006442-RA Anogam_AGAP006442 358
Anogam_AGAP028435-RA Anogam_AGAP028435 334
Anogam_AGAP006799-RA Anogam_AGAP006799 495
Anogam_AGAP006758-RA Anogam_AGAP006758 3720
Anogam_AGAP006717-RA Anogam_AGAP006717 1335
Anogam_AGAP006443-RA Anogam_AGAP006443 780
Anogam_AGAP006402-RA Anogam_AGAP006402 4174
Anogam_AGAP028436-RA Anogam_AGAP028436 1737
Anogam_AGAP006759-RA Anogam_AGAP006759 619
Anogam_AGAP006718-RA Anogam_AGAP006718 1487
Anogam_AGAP006485-RA Anogam_AGAP006485 844
Anogam_AGAP006444-RA Anogam_AGAP006444 3611
Anogam_AGAP006403-RA Anogam_AGAP006403 5113
Anogam_AGAP006170-RA Anogam_AGAP006170 684
Anogam_AGAP028437-RA Anogam_AGAP028437 2584
Anogam_AGAP006719-RA Anogam_AGAP006719 940
Anogam_AGAP006486-RA Anogam_AGAP006486 862
Anogam_AGAP006445-RA Anogam_AGAP006445 1341
Anogam_AGAP006404-RA Anogam_AGAP006404 472
Anogam_AGAP006171-RA Anogam_AGAP006171 2026
Anogam_AGAP006130-RA Anogam_AGAP006130 1618
Anogam_AGAP028438-RA Anogam_AGAP028438 639
Anogam_AGAP006487-RA Anogam_AGAP006487 845
Anogam_AGAP006446-RA Anogam_AGAP006446 1665
Anogam_AGAP006405-RA Anogam_AGAP006405 1853
Anogam_AGAP006172-RA Anogam_AGAP006172 393
Anogam_AGAP006131-RA Anogam_AGAP006131 1294
Anogam_AGAP028439-RA Anogam_AGAP028439 1096
Anogam_AGAP006488-RA Anogam_AGAP006488 781
Anogam_AGAP006447-RA Anogam_AGAP006447 614
Anogam_AGAP006406-RA Anogam_AGAP006406 1079
Anogam_AGAP006173-RA Anogam_AGAP006173 880
Anogam_AGAP006132-RA Anogam_AGAP006132 945
Anogam_AGAP006489-RA Anogam_AGAP006489 835
Anogam_AGAP006448-RD Anogam_AGAP006448 1546
Anogam_AGAP006407-RA Anogam_AGAP006407 1765
Anogam_AGAP006174-RA Anogam_AGAP006174 651
Anogam_AGAP006133-RA Anogam_AGAP006133 8127
Anogam_AGAP006449-RA Anogam_AGAP006449 632
Anogam_AGAP006408-RA Anogam_AGAP006408 1730
Anogam_AGAP006175-RA Anogam_AGAP006175 997
Anogam_AGAP006134-RA Anogam_AGAP006134 727
Anogam_AGAP006409-RA Anogam_AGAP006409 265
Anogam_AGAP006176-RA Anogam_AGAP006176 2262
Anogam_AGAP006135-RA Anogam_AGAP006135 390
Anogam_AGAP006177-RA Anogam_AGAP006177 513
Anogam_AGAP006136-RA Anogam_AGAP006136 1107
Anogam_AGAP028129-RA Anogam_AGAP028129 404
Anogam_AGAP006178-RA Anogam_AGAP006178 510
Anogam_AGAP006137-RA Anogam_AGAP006137 322
Anogam_AGAP006179-RA Anogam_AGAP006179 560
Anogam_AGAP006138-RA Anogam_AGAP006138 2019
Anogam_AGAP006139-RB Anogam_AGAP006139 1874
Anogam_AGAP007710-RA Anogam_AGAP007710 1772
Anogam_AGAP007711-RA Anogam_AGAP007711 566
Anogam_AGAP004870-RA Anogam_AGAP004870 3979
Anogam_AGAP007712-RA Anogam_AGAP007712 4111
Anogam_AGAP004871-RA Anogam_AGAP004871 837
Anogam_AGAP004830-RA Anogam_AGAP004830 1526
Anogam_AGAP007713-RD Anogam_AGAP007713 1067
Anogam_AGAP007480-RA Anogam_AGAP007480 1495
Anogam_AGAP004872-RA Anogam_AGAP004872 1053
Anogam_AGAP004831-RA Anogam_AGAP004831 863
Anogam_AGAP007714-RA Anogam_AGAP007714 816
Anogam_AGAP007481-RA Anogam_AGAP007481 601
Anogam_AGAP007440-RA Anogam_AGAP007440 2994
Anogam_AGAP004873-RA Anogam_AGAP004873 4380
Anogam_AGAP004832-RA Anogam_AGAP004832 3109
Anogam_AGAP007715-RA Anogam_AGAP007715 4202
Anogam_AGAP007482-RA Anogam_AGAP007482 2161
Anogam_AGAP007400-RA Anogam_AGAP007400 1210
Anogam_AGAP004874-RA Anogam_AGAP004874 2769
Anogam_AGAP004833-RA Anogam_AGAP004833 2855
Anogam_AGAP007716-RA Anogam_AGAP007716 1867
Anogam_AGAP007483-RA Anogam_AGAP007483 1435
Anogam_AGAP007442-RA Anogam_AGAP007442 1360
Anogam_AGAP007401-RA Anogam_AGAP007401 268
Anogam_AGAP004875-RA Anogam_AGAP004875 260
Anogam_AGAP004834-RB Anogam_AGAP004834 1326
Anogam_AGAP007717-RA Anogam_AGAP007717 5314
Anogam_AGAP007484-RA Anogam_AGAP007484 1450
Anogam_AGAP007443-RA Anogam_AGAP007443 1247
Anogam_AGAP007402-RA Anogam_AGAP007402 612
Anogam_AGAP004876-RA Anogam_AGAP004876 1162
Anogam_AGAP004835-RA Anogam_AGAP004835 3103
Anogam_AGAP029121-RA Anogam_AGAP029121 2337
Anogam_AGAP007718-RA Anogam_AGAP007718 1514
Anogam_AGAP007485-RA Anogam_AGAP007485 568
Anogam_AGAP007403-RA Anogam_AGAP007403 229
Anogam_AGAP007170-RA Anogam_AGAP007170 731
Anogam_AGAP004877-RA Anogam_AGAP004877 2639
Anogam_AGAP004836-RA Anogam_AGAP004836 173
Anogam_AGAP007719-RA Anogam_AGAP007719 600
Anogam_AGAP007486-RA Anogam_AGAP007486 813
Anogam_AGAP007445-RA Anogam_AGAP007445 1133
Anogam_AGAP007171-RA Anogam_AGAP007171 710
Anogam_AGAP007130-RA Anogam_AGAP007130 3131
Anogam_AGAP004878-RA Anogam_AGAP004878 839
Anogam_AGAP004837-RA Anogam_AGAP004837 864
Anogam_AGAP007487-RA Anogam_AGAP007487 459
Anogam_AGAP007446-RA Anogam_AGAP007446 1333
Anogam_AGAP007405-RA Anogam_AGAP007405 414
Anogam_AGAP007172-RA Anogam_AGAP007172 761
Anogam_AGAP007131-RA Anogam_AGAP007131 1312
Anogam_AGAP004879-RA Anogam_AGAP004879 1134
Anogam_AGAP004838-RA Anogam_AGAP004838 405
Anogam_AGAP007488-RA Anogam_AGAP007488 1394
Anogam_AGAP007406-RA Anogam_AGAP007406 1391
Anogam_AGAP007173-RA Anogam_AGAP007173 766
Anogam_AGAP004839-RA Anogam_AGAP004839 366
Anogam_AGAP007489-RA Anogam_AGAP007489 1816
Anogam_AGAP007407-RA Anogam_AGAP007407 520
Anogam_AGAP007174-RA Anogam_AGAP007174 2398
Anogam_AGAP007133-RA Anogam_AGAP007133 6479
Anogam_AGAP007408-RA Anogam_AGAP007408 493
Anogam_AGAP007175-RA Anogam_AGAP007175 1399
Anogam_AGAP007134-RA Anogam_AGAP007134 1296
Anogam_AGAP007409-RA Anogam_AGAP007409 505
Anogam_AGAP007176-RA Anogam_AGAP007176 1352
Anogam_AGAP007135-RA Anogam_AGAP007135 4046
Anogam_AGAP007177-RA Anogam_AGAP007177 1160
Anogam_AGAP007136-RA Anogam_AGAP007136 1502
Anogam_AGAP007178-RA Anogam_AGAP007178 1467
Anogam_AGAP007137-RA Anogam_AGAP007137 2518
Anogam_AGAP007138-RA Anogam_AGAP007138 1320
Anogam_AGAP007139-RA Anogam_AGAP007139 1674
Anogam_AGAP005870-RA Anogam_AGAP005870 1364
Anogam_AGAP005871-RA Anogam_AGAP005871 3573
Anogam_AGAP005830-RA Anogam_AGAP005830 2221
Anogam_AGAP005872-RA Anogam_AGAP005872 1723
Anogam_AGAP005831-RA Anogam_AGAP005831 3774
Anogam_AGAP005873-RA Anogam_AGAP005873 394
Anogam_AGAP005832-RB Anogam_AGAP005832 2956
Anogam_AGAP005874-RA Anogam_AGAP005874 1828
Anogam_AGAP005833-RA Anogam_AGAP005833 1721
Anogam_AGAP005834-RA Anogam_AGAP005834 1767
Anogam_AGAP005560-RA Anogam_AGAP005560 1569
Anogam_AGAP005835-RA Anogam_AGAP005835 1722
Anogam_AGAP005561-RA Anogam_AGAP005561 1286
Anogam_AGAP005520-RA Anogam_AGAP005520 749
Anogam_AGAP005836-RA Anogam_AGAP005836 1713
Anogam_AGAP005562-RA Anogam_AGAP005562 328
Anogam_AGAP005521-RA Anogam_AGAP005521 1373
Anogam_AGAP005878-RB Anogam_AGAP005878 2322
Anogam_AGAP005837-RA Anogam_AGAP005837 1721
Anogam_AGAP005563-RA Anogam_AGAP005563 2374
Anogam_AGAP005522-RA Anogam_AGAP005522 628
Anogam_AGAP005838-RA Anogam_AGAP005838 431
Anogam_AGAP005564-RA Anogam_AGAP005564 3357
Anogam_AGAP005523-RA Anogam_AGAP005523 607
Anogam_AGAP005290-RA Anogam_AGAP005290 6793
Anogam_AGAP005839-RA Anogam_AGAP005839 1416
Anogam_AGAP005565-RA Anogam_AGAP005565 1803
Anogam_AGAP005524-RB Anogam_AGAP005524 1192
Anogam_AGAP005291-RA Anogam_AGAP005291 5766
Anogam_AGAP005250-RA Anogam_AGAP005250 2585
Anogam_AGAP005566-RA Anogam_AGAP005566 1202
Anogam_AGAP005525-RA Anogam_AGAP005525 2630
Anogam_AGAP005292-RA Anogam_AGAP005292 1178
Anogam_AGAP005251-RA Anogam_AGAP005251 3574
Anogam_AGAP005210-RA Anogam_AGAP005210 1353
Anogam_AGAP005567-RA Anogam_AGAP005567 2897
Anogam_AGAP005526-RA Anogam_AGAP005526 11224
Anogam_AGAP005293-RA Anogam_AGAP005293 1511
Anogam_AGAP005252-RA Anogam_AGAP005252 1387
Anogam_AGAP005211-RA Anogam_AGAP005211 1659
Anogam_AGAP005568-RA Anogam_AGAP005568 1827
Anogam_AGAP005527-RA Anogam_AGAP005527 5275
Anogam_AGAP005294-RB Anogam_AGAP005294 1714
Anogam_AGAP005253-RA Anogam_AGAP005253 1915
Anogam_AGAP005212-RA Anogam_AGAP005212 2128
Anogam_AGAP005569-RA Anogam_AGAP005569 1031
Anogam_AGAP005528-RA Anogam_AGAP005528 860
Anogam_AGAP005295-RA Anogam_AGAP005295 1192
Anogam_AGAP005254-RB Anogam_AGAP005254 1484
Anogam_AGAP005213-RD Anogam_AGAP005213 9144
Anogam_AGAP005529-RB Anogam_AGAP005529 959
Anogam_AGAP005296-RA Anogam_AGAP005296 1223
Anogam_AGAP005255-RA Anogam_AGAP005255 662
Anogam_AGAP005214-RA Anogam_AGAP005214 1064
Anogam_AGAP005297-RA Anogam_AGAP005297 1175
Anogam_AGAP005256-RA Anogam_AGAP005256 852
Anogam_AGAP005215-RA Anogam_AGAP005215 1217
Anogam_AGAP005298-RA Anogam_AGAP005298 819
Anogam_AGAP005257-RA Anogam_AGAP005257 2693
Anogam_AGAP005216-RA Anogam_AGAP005216 5274
Anogam_AGAP005299-RA Anogam_AGAP005299 1534
Anogam_AGAP005258-RA Anogam_AGAP005258 2252
Anogam_AGAP005217-RA Anogam_AGAP005217 1781
Anogam_AGAP005259-RA Anogam_AGAP005259 3742
Anogam_AGAP005218-RA Anogam_AGAP005218 1029
Anogam_AGAP005219-RA Anogam_AGAP005219 5521
Anogam_AGAP006870-RA Anogam_AGAP006870 821
Anogam_AGAP006871-RA Anogam_AGAP006871 786
Anogam_AGAP006830-RA Anogam_AGAP006830 506
Anogam_AGAP006872-RA Anogam_AGAP006872 2371
Anogam_AGAP006831-RA Anogam_AGAP006831 425
Anogam_AGAP006873-RA Anogam_AGAP006873 655
Anogam_AGAP006832-RA Anogam_AGAP006832 769
Anogam_AGAP006874-RA Anogam_AGAP006874 1244
Anogam_AGAP006833-RA Anogam_AGAP006833 505
Anogam_AGAP013197-RA Anogam_AGAP013197 385
Anogam_AGAP006875-RA Anogam_AGAP006875 1265
Anogam_AGAP006834-RA Anogam_AGAP006834 742
Anogam_AGAP006560-RA Anogam_AGAP006560 247
Anogam_AGAP006876-RA Anogam_AGAP006876 1247
Anogam_AGAP006835-RB Anogam_AGAP006835 839
Anogam_AGAP006561-RA Anogam_AGAP006561 253
Anogam_AGAP006520-RA Anogam_AGAP006520 945
Anogam_AGAP006877-RB Anogam_AGAP006877 1247
Anogam_AGAP006836-RA Anogam_AGAP006836 457
Anogam_AGAP006562-RA Anogam_AGAP006562 244
Anogam_AGAP006521-RA Anogam_AGAP006521 1151
Anogam_AGAP006878-RA Anogam_AGAP006878 350
Anogam_AGAP006837-RA Anogam_AGAP006837 457
Anogam_AGAP006563-RA Anogam_AGAP006563 253
Anogam_AGAP006522-RA Anogam_AGAP006522 530
Anogam_AGAP006879-RA Anogam_AGAP006879 246
Anogam_AGAP006838-RA Anogam_AGAP006838 414
Anogam_AGAP006564-RA Anogam_AGAP006564 244
Anogam_AGAP006523-RA Anogam_AGAP006523 1207
Anogam_AGAP006839-RA Anogam_AGAP006839 732
Anogam_AGAP006524-RA Anogam_AGAP006524 1131
Anogam_AGAP006250-RA Anogam_AGAP006250 1592
Anogam_AGAP006566-RA Anogam_AGAP006566 244
Anogam_AGAP006525-RA Anogam_AGAP006525 1071
Anogam_AGAP006251-RA Anogam_AGAP006251 1024
Anogam_AGAP006210-RA Anogam_AGAP006210 874
Anogam_AGAP006567-RA Anogam_AGAP006567 271
Anogam_AGAP006526-RA Anogam_AGAP006526 1949
Anogam_AGAP006252-RA Anogam_AGAP006252 298
Anogam_AGAP006211-RA Anogam_AGAP006211 342
Anogam_AGAP006568-RA Anogam_AGAP006568 205
Anogam_AGAP006527-RA Anogam_AGAP006527 1390
Anogam_AGAP006253-RA Anogam_AGAP006253 256
Anogam_AGAP006212-RA Anogam_AGAP006212 788
Anogam_AGAP006569-RA Anogam_AGAP006569 2003
Anogam_AGAP006528-RA Anogam_AGAP006528 7432
Anogam_AGAP006254-RA Anogam_AGAP006254 3355
Anogam_AGAP006213-RA Anogam_AGAP006213 720
Anogam_AGAP006529-RA Anogam_AGAP006529 961
Anogam_AGAP006255-RA Anogam_AGAP006255 1109
Anogam_AGAP006214-RA Anogam_AGAP006214 938
Anogam_AGAP006256-RA Anogam_AGAP006256 5459
Anogam_AGAP006215-RA Anogam_AGAP006215 1530
Anogam_AGAP006257-RA Anogam_AGAP006257 1778
Anogam_AGAP006216-RA Anogam_AGAP006216 1572
Anogam_AGAP006258-RA Anogam_AGAP006258 2063
Anogam_AGAP006217-RA Anogam_AGAP006217 316
Anogam_AGAP006259-RA Anogam_AGAP006259 263
Anogam_AGAP006218-RA Anogam_AGAP006218 1415
Anogam_AGAP006219-RA Anogam_AGAP006219 2436
Anogam_AGAP004990-RA Anogam_AGAP004990 441
Anogam_AGAP004991-RA Anogam_AGAP004991 694
Anogam_AGAP004950-RA Anogam_AGAP004950 1057
Anogam_AGAP004910-RA Anogam_AGAP004910 975
Anogam_AGAP004992-RA Anogam_AGAP004992 1173
Anogam_AGAP004951-RA Anogam_AGAP004951 1151
Anogam_AGAP007560-RA Anogam_AGAP007560 3186
Anogam_AGAP004911-RA Anogam_AGAP004911 526
Anogam_AGAP004993-RA Anogam_AGAP004993 11104
Anogam_AGAP004952-RA Anogam_AGAP004952 1035
Anogam_AGAP007520-RA Anogam_AGAP007520 972
Anogam_AGAP004912-RB Anogam_AGAP004912 2114
Anogam_AGAP004994-RA Anogam_AGAP004994 217
Anogam_AGAP004953-RA Anogam_AGAP004953 1458
Anogam_AGAP007562-RA Anogam_AGAP007562 11879
Anogam_AGAP007521-RA Anogam_AGAP007521 3657
Anogam_AGAP004680-RA Anogam_AGAP004680 530
Anogam_AGAP004913-RA Anogam_AGAP004913 968
Anogam_AGAP004995-RA Anogam_AGAP004995 1760
Anogam_AGAP004954-RA Anogam_AGAP004954 795
Anogam_AGAP007563-RA Anogam_AGAP007563 47509
Anogam_AGAP007522-RA Anogam_AGAP007522 573
Anogam_AGAP004681-RA Anogam_AGAP004681 409
Anogam_AGAP004914-RA Anogam_AGAP004914 1325
Anogam_AGAP004996-RA Anogam_AGAP004996 1269
Anogam_AGAP004955-RA Anogam_AGAP004955 762
Anogam_AGAP007564-RA Anogam_AGAP007564 555
Anogam_AGAP007523-RB Anogam_AGAP007523 6000
Anogam_AGAP007290-RA Anogam_AGAP007290 490
Anogam_AGAP004682-RA Anogam_AGAP004682 1648
Anogam_AGAP004915-RA Anogam_AGAP004915 1366
Anogam_AGAP004997-RA Anogam_AGAP004997 1308
Anogam_AGAP004956-RA Anogam_AGAP004956 2624
Anogam_AGAP007565-RB Anogam_AGAP007565 1720
